Entry	Gene Names	Protein names	Length	Domain [FT]	Binding site	Active site	Repeat	Zinc finger
Q9Y6J0	CABIN1 KIAA0330	Calcineurin-binding protein cabin-1 (Calcineurin inhibitor) (CAIN)	2220				"REPEAT 36..69; /note=""TPR 1""; REPEAT 90..123; /note=""TPR 2""; REPEAT 125..157; /note=""TPR 3""; REPEAT 615..648; /note=""TPR 4""; REPEAT 1055..1088; /note=""TPR 5""; REPEAT 1106..1139; /note=""TPR 6"""	
Q6ZNB7	AGMO TMEM195	Alkylglycerol monooxygenase (EC 1.14.16.5) (Transmembrane protein 195)	445	"DOMAIN 120..249; /note=""Fatty acid hydroxylase""; /evidence=""ECO:0000255"""				
Q7Z3E5	ARMC9 KIAA1868	LisH domain-containing protein ARMC9 (Armadillo repeat-containing protein 9) (Melanoma/melanocyte-specific tumor antigen KU-MEL-1) (NS21)	818	"DOMAIN 7..39; /note=""LisH""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00126"""				
Q8IZ07	ANKRD13A ANKRD13	Ankyrin repeat domain-containing protein 13A (Protein KE03)	590	"DOMAIN 483..502; /note=""UIM 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00213""; DOMAIN 519..538; /note=""UIM 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00213""; DOMAIN 549..568; /note=""UIM 3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00213""; DOMAIN 574..590; /note=""UIM 4""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00213"""			"REPEAT 40..69; /note=""ANK 1""; REPEAT 73..102; /note=""ANK 2"""	
O14617	AP3D1 PRO0039	AP-3 complex subunit delta-1 (AP-3 complex subunit delta) (Adaptor-related protein complex 3 subunit delta-1) (Delta-adaptin)	1153				"REPEAT 34..71; /note=""HEAT 1""; REPEAT 77..114; /note=""HEAT 2""; REPEAT 142..179; /note=""HEAT 3""; REPEAT 180..216; /note=""HEAT 4""; REPEAT 254..292; /note=""HEAT 5""; REPEAT 299..336; /note=""HEAT 6""; REPEAT 338..373; /note=""HEAT 7""; REPEAT 375..409; /note=""HEAT 8""; REPEAT 431..468; /note=""HEAT 9""; REPEAT 497..535; /note=""HEAT 10""; REPEAT 548..585; /note=""HEAT 11"""	
O75027	ABCB7 ABC7	Iron-sulfur clusters transporter ABCB7, mitochondrial (ATP-binding cassette sub-family B member 7, mitochondrial) (ATP-binding cassette transporter 7) (ABC transporter 7 protein)	752	"DOMAIN 140..436; /note=""ABC transmembrane type-1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00441""; DOMAIN 472..706; /note=""ABC transporter""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00434"""	"BINDING 315..319; /ligand=""glutathione""; /ligand_id=""ChEBI:CHEBI:57925""; /evidence=""ECO:0000250|UniProtKB:P40416""; BINDING 378..381; /ligand=""glutathione""; /ligand_id=""ChEBI:CHEBI:57925""; /evidence=""ECO:0000250|UniProtKB:P40416""; BINDING 428; /ligand=""glutathione""; /ligand_id=""ChEBI:CHEBI:57925""; /evidence=""ECO:0000250|UniProtKB:Q2G506""; BINDING 481; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000250|UniProtKB:Q9NP58""; BINDING 505..516; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00434"""			
Q6UWU4	C6orf89 BRAP UNQ177/PRO203	Bombesin receptor-activated protein C6orf89 (Amfion)	347					
Q9HC96	CAPN10 KIAA1845	Calpain-10 (EC 3.4.22.-) (Calcium-activated neutral proteinase 10) (CANP 10)	672	"DOMAIN 13..321; /note=""Calpain catalytic""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00239"""		"ACT_SITE 73; /evidence=""ECO:0000250""; ACT_SITE 238; /evidence=""ECO:0000250""; ACT_SITE 263; /evidence=""ECO:0000250"""		
Q9NR09	BIRC6 KIAA1289	Dual E2 ubiquitin-conjugating enzyme/E3 ubiquitin-protein ligase BIRC6 (EC 2.3.2.24) (BIR repeat-containing ubiquitin-conjugating enzyme) (BRUCE) (Baculoviral IAP repeat-containing protein 6) (Ubiquitin-conjugating BIR domain enzyme apollon) (APOLLON)	4857	"DOMAIN 3819..4068; /note=""Ubiquitin-like""; /evidence=""ECO:0000269|PubMed:36758104, ECO:0000269|PubMed:36758105, ECO:0000269|PubMed:36758106, ECO:0007744|PDB:8ATM, ECO:0007744|PDB:8ATU, ECO:0007744|PDB:8E2D""; DOMAIN 4573..4740; /note=""UBC core""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00388"""	"BINDING 328; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000269|PubMed:36758105, ECO:0007744|PDB:8ATU, ECO:0007744|PDB:8ATX, ECO:0007744|PDB:8AUK, ECO:0007744|PDB:8AUW""; BINDING 331; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000269|PubMed:36758105, ECO:0007744|PDB:8ATU, ECO:0007744|PDB:8ATX, ECO:0007744|PDB:8AUK, ECO:0007744|PDB:8AUW""; BINDING 348; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000269|PubMed:36758105, ECO:0007744|PDB:8ATU, ECO:0007744|PDB:8ATX, ECO:0007744|PDB:8AUK, ECO:0007744|PDB:8AUW""; BINDING 355; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000269|PubMed:36758105, ECO:0007744|PDB:8ATU, ECO:0007744|PDB:8ATX, ECO:0007744|PDB:8AUK, ECO:0007744|PDB:8AUW"""	"ACT_SITE 4666; /note=""Glycyl thioester intermediate""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00388"""	"REPEAT 68..106; /note=""WD 1""; /evidence=""ECO:0000269|PubMed:36758104, ECO:0000269|PubMed:36758105, ECO:0000269|PubMed:36758106, ECO:0007744|PDB:8E2G, ECO:0007744|PDB:8E2I""; REPEAT 107..136; /note=""WD 2""; /evidence=""ECO:0000269|PubMed:36758104, ECO:0000269|PubMed:36758105, ECO:0000269|PubMed:36758106, ECO:0007744|PDB:8E2G, ECO:0007744|PDB:8E2I""; REPEAT 268..377; /note=""BIR""; /evidence=""ECO:0000269|PubMed:36758104, ECO:0000269|PubMed:36758105, ECO:0000269|PubMed:36758106""; REPEAT 379..426; /note=""WD 3""; /evidence=""ECO:0000269|PubMed:36758104, ECO:0000269|PubMed:36758105, ECO:0000269|PubMed:36758106, ECO:0007744|PDB:8E2G, ECO:0007744|PDB:8E2I""; REPEAT 501..720; /note=""WD 4""; /evidence=""ECO:0000269|PubMed:36758104, ECO:0000269|PubMed:36758105, ECO:0000269|PubMed:36758106, ECO:0007744|PDB:8E2G, ECO:0007744|PDB:8E2I""; REPEAT 730..850; /note=""WD 5""; /evidence=""ECO:0000269|PubMed:36758104, ECO:0000269|PubMed:36758105, ECO:0000269|PubMed:36758106, ECO:0007744|PDB:8E2G, ECO:0007744|PDB:8E2I""; REPEAT 851..927; /note=""WD 6""; /evidence=""ECO:0000269|PubMed:36758104, ECO:0000269|PubMed:36758105, ECO:0000269|PubMed:36758106, ECO:0007744|PDB:8E2G, ECO:0007744|PDB:8E2I""; REPEAT 928..966; /note=""WD 7""; /evidence=""ECO:0000269|PubMed:36758104, ECO:0000269|PubMed:36758105, ECO:0000269|PubMed:36758106, ECO:0007744|PDB:8E2G, ECO:0007744|PDB:8E2I"""	
O14678	ABCD4 PXMP1L	Lysosomal cobalamin transporter ABCD4 (EC 7.6.2.8) (ATP-binding cassette sub-family D member 4) (PMP70-related protein) (P70R) (Peroxisomal membrane protein 1-like) (PXMP1-L) (Peroxisomal membrane protein 69) (PMP69)	606	"DOMAIN 39..332; /note=""ABC transmembrane type-1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00441""; DOMAIN 389..603; /note=""ABC transporter""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00434"""	"BINDING 421..428; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00434"""			
Q7KYR7	BTN2A1 BT2.1 BTF1	Butyrophilin subfamily 2 member A1	527	"DOMAIN 29..141; /note=""Ig-like V-type""; DOMAIN 310..506; /note=""B30.2/SPRY""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00548"""				
Q9H7F0	ATP13A3 AFURS1	Polyamine-transporting ATPase 13A3 (ATPase family homolog up-regulated in senescence cells 1) (Putrescine transporting ATPase) (EC 7.6.2.16)	1226		"BINDING 498..500; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000250|UniProtKB:P39986""; BINDING 498; /ligand=""Mg(2+)""; /ligand_id=""ChEBI:CHEBI:18420""; /evidence=""ECO:0000250|UniProtKB:P39986""; BINDING 500; /ligand=""Mg(2+)""; /ligand_id=""ChEBI:CHEBI:18420""; /evidence=""ECO:0000250|UniProtKB:P39986""; BINDING 628; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000250|UniProtKB:Q9Y2Q0""; BINDING 684; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000250|UniProtKB:P39986""; BINDING 750; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000250|UniProtKB:P39986""; BINDING 883..887; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000250|UniProtKB:P39986""; BINDING 883; /ligand=""Mg(2+)""; /ligand_id=""ChEBI:CHEBI:18420""; /evidence=""ECO:0000250|UniProtKB:P39986""; BINDING 887; /ligand=""Mg(2+)""; /ligand_id=""ChEBI:CHEBI:18420""; /evidence=""ECO:0000250"""	"ACT_SITE 498; /note=""4-aspartylphosphate intermediate""; /evidence=""ECO:0000250|UniProtKB:Q9NQ11"""		
P54819	AK2 ADK2	Adenylate kinase 2, mitochondrial (AK 2) (EC 2.7.4.3) (ATP-AMP transphosphorylase 2) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase) [Cleaved into: Adenylate kinase 2, mitochondrial, N-terminally processed]	239		"BINDING 25..30; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|HAMAP-Rule:MF_03168, ECO:0000269|Ref.17""; BINDING 46; /ligand=""AMP""; /ligand_id=""ChEBI:CHEBI:456215""; /evidence=""ECO:0000255|HAMAP-Rule:MF_03168""; BINDING 51; /ligand=""AMP""; /ligand_id=""ChEBI:CHEBI:456215""; /evidence=""ECO:0000255|HAMAP-Rule:MF_03168""; BINDING 72..74; /ligand=""AMP""; /ligand_id=""ChEBI:CHEBI:456215""; /evidence=""ECO:0000255|HAMAP-Rule:MF_03168""; BINDING 100..103; /ligand=""AMP""; /ligand_id=""ChEBI:CHEBI:456215""; /evidence=""ECO:0000255|HAMAP-Rule:MF_03168""; BINDING 107; /ligand=""AMP""; /ligand_id=""ChEBI:CHEBI:456215""; /evidence=""ECO:0000255|HAMAP-Rule:MF_03168""; BINDING 138; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000269|Ref.17""; BINDING 142; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|HAMAP-Rule:MF_03168""; BINDING 151..152; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|HAMAP-Rule:MF_03168, ECO:0000269|Ref.17""; BINDING 175; /ligand=""AMP""; /ligand_id=""ChEBI:CHEBI:456215""; /evidence=""ECO:0000255|HAMAP-Rule:MF_03168, ECO:0000269|Ref.17""; BINDING 186; /ligand=""AMP""; /ligand_id=""ChEBI:CHEBI:456215""; /evidence=""ECO:0000255|HAMAP-Rule:MF_03168""; BINDING 214; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|HAMAP-Rule:MF_03168, ECO:0000269|Ref.17"""			
Q8N6T3	ARFGAP1 ARF1GAP	ADP-ribosylation factor GTPase-activating protein 1 (ARF GAP 1) (ADP-ribosylation factor 1 GTPase-activating protein) (ARF1 GAP) (ARF1-directed GTPase-activating protein)	406	"DOMAIN 7..124; /note=""Arf-GAP""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00288"""				"ZN_FING 22..45; /note=""C4-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00288"""
Q9NP61	ARFGAP3 ARFGAP1	ADP-ribosylation factor GTPase-activating protein 3 (ARF GAP 3)	516	"DOMAIN 10..126; /note=""Arf-GAP""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00288"""				"ZN_FING 25..48; /note=""C4-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00288"""
P18848	ATF4 CREB2 TXREB	Cyclic AMP-dependent transcription factor ATF-4 (cAMP-dependent transcription factor ATF-4) (Activating transcription factor 4) (Cyclic AMP-responsive element-binding protein 2) (CREB-2) (cAMP-responsive element-binding protein 2) (Tax-responsive enhancer element-binding protein 67) (TaxREB67)	351	"DOMAIN 278..341; /note=""bZIP""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00978"""				
P49418	AMPH AMPH1	Amphiphysin	695	"DOMAIN 24..240; /note=""BAR""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00361""; DOMAIN 622..695; /note=""SH3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00192"""				
P21281	ATP6V1B2 ATP6B2 VPP3	V-type proton ATPase subunit B, brain isoform (V-ATPase subunit B 2) (Endomembrane proton pump 58 kDa subunit) (HO57) (Vacuolar proton pump subunit B 2)	511		"BINDING 400; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000305|PubMed:33065002, ECO:0000312|PDB:6WLZ, ECO:0007744|PDB:6WM2, ECO:0007744|PDB:6WM3, ECO:0007744|PDB:6WM4"""			
Q9BX63	BRIP1 BACH1 FANCJ	Fanconi anemia group J protein (EC 5.6.2.3) (BRCA1-associated C-terminal helicase 1) (BRCA1-interacting protein C-terminal helicase 1) (BRCA1-interacting protein 1) (DNA 5'-3' helicase FANCJ)	1249	"DOMAIN 11..442; /note=""Helicase ATP-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00541"""	"BINDING 185..192; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00541""; BINDING 283; /ligand=""[4Fe-4S] cluster""; /ligand_id=""ChEBI:CHEBI:49883""; /evidence=""ECO:0000250|UniProtKB:Q4JC68""; BINDING 298; /ligand=""[4Fe-4S] cluster""; /ligand_id=""ChEBI:CHEBI:49883""; /evidence=""ECO:0000250|UniProtKB:Q4JC68""; BINDING 310; /ligand=""[4Fe-4S] cluster""; /ligand_id=""ChEBI:CHEBI:49883""; /evidence=""ECO:0000250|UniProtKB:Q4JC68""; BINDING 350; /ligand=""[4Fe-4S] cluster""; /ligand_id=""ChEBI:CHEBI:49883""; /evidence=""ECO:0000250|UniProtKB:Q4JC68"""			
Q8IZP0	ABI1 SSH3BP1	Abl interactor 1 (Abelson interactor 1) (Abi-1) (Abl-binding protein 4) (AblBP4) (Eps8 SH3 domain-binding protein) (Eps8-binding protein) (Nap1-binding protein) (Nap1BP) (Spectrin SH3 domain-binding protein 1) (e3B1)	508	"DOMAIN 45..107; /note=""t-SNARE coiled-coil homology""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00202""; DOMAIN 446..505; /note=""SH3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00192"""				
Q9NR48	ASH1L KIAA1420 KMT2H	Histone-lysine N-methyltransferase ASH1L (EC 2.1.1.359) (EC 2.1.1.367) (ASH1-like protein) (huASH1) (Absent small and homeotic disks protein 1 homolog) (Lysine N-methyltransferase 2H)	2969	"DOMAIN 2091..2142; /note=""AWS""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00562""; DOMAIN 2145..2261; /note=""SET""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00190""; DOMAIN 2269..2285; /note=""Post-SET""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00155""; DOMAIN 2444..2550; /note=""Bromo""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00035""; DOMAIN 2661..2798; /note=""BAH""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00370"""				"ZN_FING 2585..2631; /note=""PHD-type"""
Q6P1N0	CC2D1A AKI1 LGD2	Coiled-coil and C2 domain-containing protein 1A (Akt kinase-interacting protein 1) (Five prime repressor element under dual repression-binding protein 1) (FRE under dual repression-binding protein 1) (Freud-1) (Putative NF-kappa-B-activating protein 023N)	951	"DOMAIN 637..771; /note=""C2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00041"""				
Q6ZNE5	ATG14 ATG14L KIAA0831	Beclin 1-associated autophagy-related key regulator (Barkor) (Autophagy-related protein 14-like protein) (Atg14L)	492					
P35611	ADD1 ADDA	Alpha-adducin (Erythrocyte adducin subunit alpha)	737					
O60513	B4GALT4 UNQ552/PRO1109	Beta-1,4-galactosyltransferase 4 (Beta-1,4-GalTase 4) (Beta4Gal-T4) (b4Gal-T4) (EC 2.4.1.-) (Beta-N-acetylglucosaminyl-glycolipid beta-1,4-galactosyltransferase) (Lactotriaosylceramide beta-1,4-galactosyltransferase) (EC 2.4.1.275) (N-acetyllactosamine synthase) (EC 2.4.1.90) (Nal synthase) (UDP-Gal:beta-GlcNAc beta-1,4-galactosyltransferase 4) (UDP-galactose:beta-N-acetylglucosamine beta-1,4-galactosyltransferase 4)	344		"BINDING 129..133; /ligand=""UDP-alpha-D-galactose""; /ligand_id=""ChEBI:CHEBI:66914""; /evidence=""ECO:0000250""; BINDING 168..170; /ligand=""UDP-alpha-D-galactose""; /ligand_id=""ChEBI:CHEBI:66914""; /evidence=""ECO:0000250""; BINDING 195..196; /ligand=""UDP-alpha-D-galactose""; /ligand_id=""ChEBI:CHEBI:66914""; /evidence=""ECO:0000250""; BINDING 196; /ligand=""Mn(2+)""; /ligand_id=""ChEBI:CHEBI:29035""; /evidence=""ECO:0000250""; BINDING 224; /ligand=""UDP-alpha-D-galactose""; /ligand_id=""ChEBI:CHEBI:66914""; /evidence=""ECO:0000250""; BINDING 256; /ligand=""UDP-alpha-D-galactose""; /ligand_id=""ChEBI:CHEBI:66914""; /evidence=""ECO:0000250""; BINDING 258..261; /ligand=""N-acetyl-D-glucosamine""; /ligand_id=""ChEBI:CHEBI:506227""; /evidence=""ECO:0000250""; BINDING 289..291; /ligand=""UDP-alpha-D-galactose""; /ligand_id=""ChEBI:CHEBI:66914""; /evidence=""ECO:0000250""; BINDING 289; /ligand=""Mn(2+)""; /ligand_id=""ChEBI:CHEBI:29035""; /evidence=""ECO:0000250""; BINDING 301; /ligand=""N-acetyl-D-glucosamine""; /ligand_id=""ChEBI:CHEBI:506227""; /evidence=""ECO:0000250"""			
O14734	ACOT8 ACTEIII PTE1	Acyl-coenzyme A thioesterase 8 (Acyl-CoA thioesterase 8) (EC 3.1.2.1) (EC 3.1.2.11) (EC 3.1.2.2) (EC 3.1.2.3) (EC 3.1.2.5) (Choloyl-coenzyme A thioesterase) (EC 3.1.2.27) (HIV-Nef-associated acyl-CoA thioesterase) (Peroxisomal acyl-CoA thioesterase 2) (PTE-2) (Peroxisomal acyl-coenzyme A thioester hydrolase 1) (PTE-1) (Peroxisomal long-chain acyl-CoA thioesterase 1) (Thioesterase II) (hACTE-III) (hACTEIII) (hTE)	319			"ACT_SITE 232; /note=""Charge relay system""; /evidence=""ECO:0000250""; ACT_SITE 254; /note=""Charge relay system""; /evidence=""ECO:0000250""; ACT_SITE 304; /note=""Charge relay system""; /evidence=""ECO:0000250"""		
Q96Q42	ALS2 ALS2CR6 KIAA1563	Alsin (Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 6 protein) (Amyotrophic lateral sclerosis 2 protein)	1657	"DOMAIN 690..885; /note=""DH""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00062""; DOMAIN 901..1007; /note=""PH""; /evidence=""ECO:0000305""; DOMAIN 1513..1657; /note=""VPS9""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00550"""			"REPEAT 59..108; /note=""RCC1 1""; /evidence=""ECO:0000305""; REPEAT 109..167; /note=""RCC1 2""; /evidence=""ECO:0000305""; REPEAT 169..218; /note=""RCC1 3""; /evidence=""ECO:0000305""; REPEAT 525..576; /note=""RCC1 4""; /evidence=""ECO:0000305""; REPEAT 578..627; /note=""RCC1 5""; /evidence=""ECO:0000305""; REPEAT 1049..1071; /note=""MORN 1""; REPEAT 1072..1094; /note=""MORN 2""; REPEAT 1100..1122; /note=""MORN 3""; REPEAT 1123..1145; /note=""MORN 4""; REPEAT 1151..1173; /note=""MORN 5""; REPEAT 1175..1197; /note=""MORN 6""; REPEAT 1198..1220; /note=""MORN 7""; REPEAT 1221..1244; /note=""MORN 8"""	
O95670	ATP6V1G2 ATP6G ATP6G2 NG38	V-type proton ATPase subunit G 2 (V-ATPase subunit G 2) (V-ATPase 13 kDa subunit 2) (Vacuolar proton pump subunit G 2)	118					
Q96CW1	AP2M1 CLAPM1 KIAA0109	AP-2 complex subunit mu (AP-2 mu chain) (Adaptin-mu2) (Adaptor protein complex AP-2 subunit mu) (Adaptor-related protein complex 2 subunit mu) (Clathrin assembly protein complex 2 mu medium chain) (Clathrin coat assembly protein AP50) (Clathrin coat-associated protein AP50) (HA2 50 kDa subunit) (Plasma membrane adaptor AP-2 50 kDa protein)	435	"DOMAIN 170..434; /note=""MHD""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00404"""	"BINDING 341; /ligand=""a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate)""; /ligand_id=""ChEBI:CHEBI:57836""; /evidence=""ECO:0000250|UniProtKB:P84092""; BINDING 345; /ligand=""a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate)""; /ligand_id=""ChEBI:CHEBI:57836""; /evidence=""ECO:0000250|UniProtKB:P84092""; BINDING 354; /ligand=""a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate)""; /ligand_id=""ChEBI:CHEBI:57836""; /evidence=""ECO:0000250|UniProtKB:P84092"""			
O00213	APBB1 FE65 RIR	Amyloid beta precursor protein binding family B member 1 (Amyloid-beta A4 precursor protein-binding family B member 1) (Protein Fe65)	710	"DOMAIN 253..285; /note=""WW""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00224""; DOMAIN 370..509; /note=""PID 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00148""; DOMAIN 542..699; /note=""PID 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00148"""				
Q75V66	ANO5 GDD1 TMEM16E	Anoctamin-5 (Gnathodiaphyseal dysplasia 1 protein) (Transmembrane protein 16E)	913					
Q9HCE6	ARHGEF10L GRINCHGEF KIAA1626	Rho guanine nucleotide exchange factor 10-like protein (GrinchGEF)	1279	"DOMAIN 316..503; /note=""DH""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00062"""				
Q6VMQ6	ATF7IP MCAF MCAF1	Activating transcription factor 7-interacting protein 1 (ATF-interacting protein) (ATF-IP) (ATF7-interacting protein) (ATFa-associated modulator) (hAM) (MBD1-containing chromatin-associated factor 1) (P621)	1270	"DOMAIN 1160..1270; /note=""Fibronectin type-III""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00316"""				
Q9NUN7	ACER3 APHC PHCA	Alkaline ceramidase 3 (AlkCDase 3) (Alkaline CDase 3) (EC 3.5.1.-) (EC 3.5.1.23) (Alkaline dihydroceramidase SB89) (Alkaline phytoceramidase) (aPHC)	267		"BINDING 19; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /evidence=""ECO:0000269|PubMed:30575723, ECO:0007744|PDB:6G7O""; BINDING 20; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /evidence=""ECO:0000269|PubMed:30575723, ECO:0007744|PDB:6G7O""; BINDING 22; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /evidence=""ECO:0000269|PubMed:30575723, ECO:0007744|PDB:6G7O""; BINDING 24; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /evidence=""ECO:0000269|PubMed:30575723, ECO:0007744|PDB:6G7O""; BINDING 33; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /evidence=""ECO:0000269|PubMed:30575723, ECO:0007744|PDB:6G7O""; BINDING 81; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_note=""catalytic""; /evidence=""ECO:0000269|PubMed:30575723, ECO:0007744|PDB:6G7O""; BINDING 217; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_note=""catalytic""; /evidence=""ECO:0000269|PubMed:30575723, ECO:0007744|PDB:6G7O""; BINDING 221; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_note=""catalytic""; /evidence=""ECO:0000269|PubMed:30575723, ECO:0007744|PDB:6G7O"""			
Q9H8M2	BRD9 UNQ3040/PRO9856	Bromodomain-containing protein 9 (Rhabdomyosarcoma antigen MU-RMS-40.8)	597	"DOMAIN 136..240; /note=""Bromo""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00035"""				
P51648	ALDH3A2 ALDH10 FALDH	Aldehyde dehydrogenase family 3 member A2 (EC 1.2.1.3) (EC 1.2.1.94) (Aldehyde dehydrogenase 10) (Fatty aldehyde dehydrogenase) (Microsomal aldehyde dehydrogenase)	485		"BINDING 185..190; /ligand=""NAD(+)""; /ligand_id=""ChEBI:CHEBI:57540""; /evidence=""ECO:0000255"""	"ACT_SITE 207; /evidence=""ECO:0000255|PROSITE-ProRule:PRU10007, ECO:0000269|PubMed:25047030""; ACT_SITE 241; /evidence=""ECO:0000255|PROSITE-ProRule:PRU10008, ECO:0000269|PubMed:25047030"""		
P29374	ARID4A RBBP1 RBP1	AT-rich interactive domain-containing protein 4A (ARID domain-containing protein 4A) (Retinoblastoma-binding protein 1) (RBBP-1)	1257	"DOMAIN 309..401; /note=""ARID""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00355""; DOMAIN 576..628; /note=""Tudor-knot""; /evidence=""ECO:0000255"""				
Q8IX12	CCAR1 CARP1 DIS	Cell division cycle and apoptosis regulator protein 1 (Cell cycle and apoptosis regulatory protein 1) (CARP-1) (Death inducer with SAP domain)	1150	"DOMAIN 636..670; /note=""SAP""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00186"""				
P27540	ARNT BHLHE2	Aryl hydrocarbon receptor nuclear translocator (ARNT protein) (Class E basic helix-loop-helix protein 2) (bHLHe2) (Dioxin receptor, nuclear translocator) (Hypoxia-inducible factor 1-beta) (HIF-1-beta) (HIF1-beta)	789	"DOMAIN 89..142; /note=""bHLH""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00981""; DOMAIN 161..235; /note=""PAS 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00140""; DOMAIN 349..419; /note=""PAS 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00140""; DOMAIN 424..467; /note=""PAC"""				
